Id,Response
98159,0
98160,0
98161,0
98162,0
98163,0
98164,0
98165,0
98166,0
98168,0
98169,0
98170,0
98172,0
98173,0
98174,1
98177,0
98179,0
98181,0
98182,0
98183,0
98187,0
98190,0
98192,0
98194,0
98197,0
98198,0
98200,0
98203,0
98204,0
98205,0
98206,0
98208,0
98210,0
98213,0
98215,0
98216,0
98218,0
98221,0
98225,0
98226,0
98227,0
98228,0
98230,0
98234,0
98236,0
98241,0
98243,0
98247,0
98249,0
98251,0
98253,0
98254,0
98255,0
98257,0
98260,0
98262,0
98264,0
98265,0
98267,0
98269,0
98278,0
98279,0
98280,0
98282,0
98283,0
98286,0
98291,0
98292,0
98294,0
98296,0
98297,0
98306,0
98307,0
98309,0
98310,0
98311,0
98313,0
98316,0
98318,0
98324,0
98325,0
98326,0
98328,0
98333,0
98335,0
98338,0
98339,0
98341,0
98342,0
98343,0
98346,0
98348,0
98352,0
98353,0
98355,0
98364,0
98365,0
98368,0
98369,0
98370,0
98371,0
98372,0
98373,0
98377,0
98379,0
98383,0
98384,0
98385,0
98386,0
98392,0
98395,0
98396,0
98397,0
98399,0
98400,0
98401,0
98403,0
98405,0
98406,0
98408,0
98409,0
98410,0
98412,0
98414,0
98415,0
98416,0
98417,0
98419,0
98421,0
98422,0
98426,0
98427,0
98430,0
98431,0
98432,0
98434,0
98436,0
98441,0
98442,0
98444,0
98445,0
98447,0
98450,0
98451,0
98452,0
98453,0
98458,0
98461,0
98462,0
98463,0
98464,0
98465,0
98466,0
98471,0
98472,0
98475,0
98479,0
98484,0
98485,0
98487,0
98491,0
98495,0
98496,0
98497,0
98499,0
98500,0
98503,0
98508,0
98510,0
98511,0
98512,0
98513,0
98516,0
98517,0
98518,0
98519,0
98520,0
98525,0
98528,0
98534,0
98536,0
98537,0
98538,0
98539,0
98540,0
98544,0
98545,0
98546,0
98547,0
98552,0
98553,0
98557,0
98558,0
98559,0
98560,0
98562,0
98563,0
98572,0
98573,0
98576,0
98578,0
98579,0
98580,0
98581,0
98582,0
98589,0
98591,0
98592,0
98593,0
98594,0
98597,0
98598,0
98600,0
98601,0
98604,0
98605,0
98607,0
98608,0
98609,0
98611,0
98612,0
98613,0
98616,0
98617,0
98618,0
98620,0
98621,0
98622,0
98623,0
98626,0
98627,0
98628,0
98629,0
98630,0
98631,0
98632,0
98634,0
98638,0
98642,0
98644,0
98645,0
98647,0
98650,0
98655,0
98660,0
98661,0
98662,0
98663,0
98665,0
98669,0
98674,0
98675,0
98676,0
98677,0
98678,0
98680,0
98681,0
98683,0
98686,0
98687,0
98688,0
98689,0
98690,0
98693,0
98695,0
98698,0
98701,0
98702,0
98706,0
98707,0
98708,0
98710,1
98712,0
98718,0
98719,0
98721,0
98722,0
98730,0
98731,0
98732,0
98733,0
98735,0
98736,0
98737,0
98738,0
98741,0
98742,0
98745,0
98746,0
98747,0
98748,0
98751,0
98760,0
98762,0
98763,0
98767,0
98768,0
98778,0
98779,0
98780,0
98782,0
98783,0
98784,0
98785,0
98786,0
98787,0
98788,0
98790,0
98791,0
98792,0
98795,0
98796,0
98799,0
98807,0
98808,0
98812,0
98814,0
98815,0
98816,0
98817,0
98818,0
98819,0
98820,0
98821,0
98825,0
98827,0
98828,0
98830,0
98838,0
98839,0
98840,0
98845,0
98846,0
98847,0
98849,0
98853,0
98854,0
98856,0
98858,0
98859,0
98860,0
98863,0
98867,0
98868,0
98869,0
98871,0
98872,0
98873,0
98875,0
98876,0
98877,0
98878,0
98879,0
98881,0
98884,0
98885,0
98892,0
98893,0
98900,0
98902,0
98904,0
98905,0
98906,0
98908,0
98911,0
98913,0
98914,0
98919,0
98920,0
98923,0
98930,0
98931,0
98933,0
98935,0
98936,0
98937,0
98938,0
98942,0
98945,0
98946,0
98951,0
98953,0
98954,0
98957,0
98959,0
98961,0
98962,0
98965,0
98966,0
98967,0
98968,0
98971,0
98972,0
98973,0
98974,0
98975,0
98976,0
98978,0
98980,0
98983,0
98986,0
98987,0
98989,0
98994,0
98995,0
98996,0
98997,0
99001,0
99005,0
99006,0
99007,0
99010,0
99011,0
99012,0
99014,0
99018,0
99020,0
99022,0
99023,0
99024,0
99025,0
99026,0
99027,0
99028,0
99029,0
99030,0
99031,0
99032,0
99033,0
99034,0
99037,0
99038,0
99039,0
99040,0
99041,0
99042,0
99043,0
99046,0
99047,0
99052,0
99054,0
99059,0
99064,0
99066,0
99067,0
99068,0
99069,0
99070,0
99071,0
99072,0
99079,0
99083,0
99086,0
99087,0
99089,0
99090,0
99091,1
99094,0
99095,0
99097,0
99099,0
99101,0
99102,0
99104,0
99107,0
99108,0
99110,0
99112,0
99115,0
99116,0
99118,0
99127,0
99128,0
99129,0
99130,0
99131,0
99133,0
99134,0
99135,0
99137,0
99138,0
99142,0
99147,0
99151,0
99152,0
99153,0
99156,0
99157,0
99159,0
99160,0
99165,0
99168,0
99170,0
99171,0
99172,0
99173,0
99175,0
99176,0
99178,0
99179,0
99183,0
99184,0
99194,0
99195,0
99198,0
99201,0
99203,0
99205,0
99206,0
99207,0
99209,0
99210,0
99211,0
99213,0
99215,0
99217,0
99220,0
99221,0
99223,0
99224,0
99226,0
99227,0
99228,0
99229,0
99232,0
99234,0
99235,0
99236,0
99238,0
99239,0
99241,0
99242,0
99244,0
99245,0
99246,0
99250,0
99254,0
99255,0
99256,0
99257,0
99258,0
99260,0
99262,0
99263,0
99266,0
99269,0
99271,0
99273,0
99274,0
99277,0
99280,0
99281,0
99283,0
99285,0
99286,0
99288,0
99291,0
99302,0
99303,0
99305,0
99306,0
99307,0
99309,0
99310,0
99312,0
99315,0
99318,0
99323,0
99327,0
99328,0
99330,0
99332,0
99336,0
99337,0
99338,0
99343,0
99347,0
99348,0
99349,0
99350,0
99351,0
99352,0
99353,0
99354,0
99357,0
99360,0
99361,0
99364,0
99368,0
99369,0
99373,0
99374,0
99375,0
99377,0
99379,0
99381,0
99383,0
99384,0
99385,0
99391,0
99392,0
99396,0
99397,0
99399,0
99401,0
99403,0
99405,0
99407,0
99410,0
99411,0
99414,0
99416,0
99418,0
99419,0
99421,0
99423,0
99424,0
99426,0
99429,0
99430,0
99432,0
99433,0
99434,0
99437,0
99438,0
99440,0
99441,0
99443,0
99445,0
99446,0
99448,1
99451,0
99452,0
99458,0
99459,0
99463,0
99466,0
99468,0
99471,0
99472,0
99474,0
99477,0
99480,0
99482,0
99483,0
99485,0
99486,0
99488,0
99489,0
99490,0
99492,0
99495,0
99496,0
99497,0
99504,0
99505,0
99506,0
99509,0
99510,0
99513,0
99514,0
99515,0
99520,0
99524,0
99527,0
99532,0
99533,0
99534,0
99535,0
99536,0
99537,0
99538,0
99541,0
99542,0
99543,0
99544,0
99547,0
99548,0
99550,0
99551,0
99554,0
99559,0
99560,0
99562,0
99563,0
99564,0
99569,0
99570,0
99571,0
99573,0
99577,0
99578,0
99580,0
99588,0
99590,0
99592,0
99593,0
99595,0
99596,0
99597,0
99600,0
99601,0
99602,0
99603,0
99606,0
99607,0
99609,0
99610,0
99614,0
99616,0
99621,0
99622,0
99624,0
99625,0
99627,0
99629,0
99633,0
99634,0
99636,0
99638,0
99643,0
99644,0
99645,0
99650,0
99651,0
99652,0
99653,0
99657,0
99659,0
99664,0
99666,0
99667,0
99670,0
99673,0
99676,0
99677,0
99678,0
99682,0
99685,0
99688,0
99689,0
99690,0
99691,0
99694,0
99697,0
99698,0
99699,0
99700,0
99701,0
99703,0
99706,0
99707,0
99708,0
99710,0
99711,0
99714,0
99715,0
99716,0
99717,0
99718,0
99722,0
99726,0
99730,0
99734,0
99737,0
99738,0
99740,0
99744,0
99746,0
99747,0
99749,0
99750,0
99752,0
99753,0
99755,0
99756,0
99759,0
99760,0
99764,0
99765,0
99767,0
99770,0
99771,0
99776,0
99779,0
99780,0
99781,0
99785,0
99787,0
99788,0
99789,0
99791,0
99792,0
99795,0
99796,0
99798,0
99800,0
99802,0
99803,0
99805,0
99806,0
99808,0
99809,0
99810,0
99811,0
99812,0
99814,0
99815,0
99817,0
99818,0
99821,0
99824,0
99826,0
99827,0
99828,0
99830,0
99832,0
99836,0
99839,0
99844,0
99845,0
99847,0
99848,0
99855,0
99856,0
99857,0
99858,0
99860,0
99861,0
99864,0
99868,0
99870,0
99872,0
99874,0
99875,0
99876,0
99877,0
99881,0
99882,0
99883,0
99884,0
99886,1
99888,0
99891,0
99892,0
99897,0
99899,0
99902,0
99905,0
99907,0
99908,0
99909,0
99910,0
99911,0
99919,0
99920,0
99921,0
99923,0
99925,0
99926,0
99927,0
99932,0
99933,0
99934,0
99936,0
99937,0
99938,0
99939,0
99940,0
99942,0
99945,0
99947,0
99953,0
99955,0
99958,0
99965,0
99967,0
99968,0
99970,0
99971,0
99975,0
99976,0
99977,0
99980,0
99983,0
99984,0
99985,0
99986,0
99988,0
99994,0
99995,0
99996,0
100003,0
100004,0
100006,0
100008,0
100009,0
100011,0
100012,0
100013,0
100016,0
100017,0
100018,0
100020,0
100021,0
100023,0
100024,0
100031,0
100032,0
100034,0
100036,0
100037,0
100039,0
100040,0
100041,0
100043,0
100048,0
100050,0
100051,0
100052,0
100053,0
100056,0
100058,0
100059,0
100060,0
100062,0
100063,0
100065,0
100067,0
100071,0
100074,0
100076,0
100081,0
100083,0
100084,0
100085,0
100088,0
100090,0
100091,0
100092,0
100093,0
100095,0
100098,0
100099,0
100101,0
100102,0
100103,0
100104,0
100107,0
100108,0
100110,0
100116,0
100117,0
100118,0
100119,0
100125,0
100127,0
100129,0
100130,0
100133,0
100135,0
100137,0
100138,0
100140,0
100141,0
100144,0
100147,0
100149,0
100150,0
100151,0
100152,0
100155,0
100156,0
100158,0
100160,0
100161,0
100162,0
100163,0
100164,0
100165,0
100166,0
100168,0
100170,0
100171,0
100175,0
100176,0
100177,0
100181,0
100182,0
100183,0
100185,0
100186,0
100189,0
100191,0
100196,0
100197,0
100198,0
100201,0
100202,0
100207,0
100210,0
100211,0
100212,0
100213,0
100216,0
100217,0
100218,0
100221,0
100223,0
100224,0
100225,0
100228,0
100231,0
100232,0
100233,0
100238,0
100240,0
100242,0
100246,0
100247,0
100248,0
100249,0
100250,0
100252,0
100254,0
100255,0
100256,0
100257,0
100261,0
100263,0
100265,0
100266,0
100272,0
100274,0
100277,0
100278,0
100281,0
100284,0
100285,0
100286,0
100288,0
100289,0
100290,0
100291,0
100294,0
100295,0
100296,0
100300,0
100301,0
100302,0
100303,0
100305,0
100309,0
100310,0
100311,0
100312,0
100313,0
100314,0
100318,0
100320,0
100321,0
100322,0
100324,0
100326,0
100328,0
100329,0
100331,0
100332,0
100335,0
100336,0
100337,0
100338,0
100343,0
100344,0
100345,0
100346,0
100348,0
100349,0
100350,0
100351,0
100352,0
100355,0
100356,0
100358,0
100360,0
100361,0
100363,0
100366,0
100367,0
100368,0
100370,0
100371,0
100372,0
100373,0
100375,0
100376,0
100378,0
100388,0
100390,0
100391,0
100398,0
100404,0
100405,0
100406,0
100407,0
100408,0
100409,0
100411,0
100412,0
100416,0
100418,0
100419,0
100423,0
100424,0
100426,0
100431,0
100432,0
100438,0
100441,0
100442,0
100444,0
100445,0
100454,0
100456,0
100458,0
100459,0
100460,0
100461,0
100462,0
100467,0
100475,0
100477,0
100478,0
100479,0
100480,0
100481,0
100482,0
100483,0
100484,0
100487,0
100492,0
100496,0
100504,0
100505,0
100506,0
100507,0
100508,0
100509,0
100510,0
100511,0
100512,0
100513,0
100516,0
100519,0
100520,0
100522,0
100523,0
100525,0
100526,0
100529,0
100535,0
100536,0
100538,0
100543,0
100544,0
100548,0
100553,0
100554,0
100556,0
100557,0
100558,0
100561,0
100562,0
100564,0
100565,0
100568,0
100569,0
100570,0
100572,0
100573,0
100574,0
100579,0
100580,0
100582,0
100583,0
100585,0
100589,0
100590,0
100593,0
100598,0
100599,0
100600,0
100601,0
100604,0
100606,0
100608,0
100609,0
100610,0
100611,0
100615,0
100616,0
100617,0
100619,0
100624,0
100625,0
100626,0
100627,0
100631,0
100632,0
100634,0
100635,0
100637,0
100639,0
100640,0
100645,0
100646,0
100647,0
100650,0
100653,0
100655,0
100657,0
100663,0
100665,0
100666,0
100667,0
100669,0
100671,0
100673,0
100674,0
100675,0
100676,0
100677,0
100680,0
100683,0
100684,0
100687,0
100689,0
100690,0
100694,0
100695,0
100696,0
100698,0
100699,0
100703,0
100707,0
100709,0
100716,0
100717,0
100719,0
100721,0
100723,0
100724,0
100725,0
100733,0
100735,0
100739,0
100740,0
100743,0
100746,0
100748,0
100751,0
100752,0
100753,0
100755,0
100757,0
100758,0
100760,0
100762,0
100763,0
100765,0
100768,0
100769,0
100770,0
100771,0
100772,0
100774,0
100775,0
100776,0
100777,0
100780,0
100781,0
100783,0
100784,0
100786,0
100789,0
100790,0
100793,0
100794,0
100795,0
100798,0
100799,0
100801,0
100802,0
100803,0
100804,0
100806,0
100810,0
100811,0
100813,0
100815,0
100816,0
100817,0
100818,0
100821,0
100822,0
100823,0
100825,0
100826,0
100827,0
100829,0
100831,0
100832,0
100833,0
100836,0
100837,0
100838,0
100843,0
100844,0
100845,0
100846,1
100848,0
100851,0
100853,0
100856,0
100857,0
100858,0
100859,0
100860,0
100862,0
100865,0
100867,0
100868,0
100869,0
100871,0
100872,0
100875,0
100877,0
100879,0
100888,0
100889,0
100890,0
100893,0
100894,0
100895,0
100898,0
100899,0
100900,0
100904,0
100905,0
100908,0
100910,0
100913,0
100915,0
100917,0
100919,0
100923,0
100924,0
100925,0
100926,0
100928,0
100929,0
100931,0
100934,0
100935,0
100936,0
100939,0
100941,0
100942,0
100943,0
100946,0
100947,0
100952,0
100954,0
100955,0
100961,0
100962,0
100963,0
100965,0
100969,0
100970,0
100971,0
100976,0
100977,0
100978,0
100979,0
100980,0
100986,0
100988,0
100992,0
100996,0
101004,0
101007,0
101008,0
101009,0
101011,0
101012,0
101013,0
101014,0
101018,0
101019,0
101020,0
101023,0
101024,0
101025,0
101026,0
101029,0
101030,0
101032,0
101033,0
101035,0
101036,0
101037,0
101039,0
101040,0
101043,0
101046,0
101047,0
101049,0
101051,0
101052,0
101053,0
101054,0
101055,0
101056,0
101059,0
101060,0
101062,0
101070,0
101071,0
101072,0
101074,0
101075,0
101081,0
101084,0
101086,0
101088,0
101090,0
101095,0
101096,0
101098,0
101099,0
101101,0
101106,0
101108,0
101114,0
101115,0
101116,0
101117,0
101121,0
101124,0
101131,1
101132,0
101137,0
101138,0
101142,0
101145,0
101148,0
101150,0
101153,0
101154,0
101156,0
101159,0
101160,0
101161,0
101164,0
101165,0
101168,0
101169,0
101170,0
101172,0
101175,0
101180,0
101181,0
101183,0
101186,0
101191,0
101193,0
101194,0
101195,0
101196,0
101197,0
101199,0
101202,0
101204,0
101206,0
101207,0
101208,0
101209,0
101211,0
101212,0
101213,0
101216,0
101217,0
101218,0
101219,0
101221,0
101224,0
101225,0
101230,0
101233,0
101238,0
101239,0
101240,0
101242,0
101243,0
101244,0
101245,0
101246,0
101249,0
101250,0
101256,0
101257,0
101259,0
101261,0
101265,0
101273,0
101276,0
101278,0
101280,0
101282,0
101283,0
101285,0
101289,0
101290,0
101292,0
101293,0
101295,0
101296,0
101297,0
101298,0
101301,0
101303,0
101305,0
101306,0
101309,0
101310,0
101311,0
101312,0
101315,0
101318,0
101319,0
101320,0
101322,0
101325,0
101326,0
101328,0
101329,0
101330,0
101332,0
101334,0
101339,0
101344,0
101345,0
101347,0
101348,0
101349,0
101351,0
101353,0
101355,0
101357,0
101359,0
101361,0
101362,0
101363,0
101365,0
101369,0
101370,0
101373,0
101374,0
101375,0
101378,0
101383,0
101385,0
101386,0
101389,0
101391,0
101395,0
101396,0
101397,0
101399,0
101403,0
101405,0
101407,0
101409,0
101410,0
101411,0
101412,0
101415,0
101416,0
101419,0
101421,0
101423,0
101424,0
101425,0
101426,0
101427,0
101428,0
101430,0
101431,0
101434,0
101435,0
101436,0
101438,0
101439,0
101440,0
101441,0
101443,0
101444,0
101446,0
101448,0
101449,0
101451,0
101452,0
101454,0
101456,0
101458,0
101460,0
101461,0
101462,0
101466,0
101467,0
101469,0
101472,0
101473,0
101476,0
101477,0
101479,0
101480,0
101483,0
101485,0
101486,0
101487,0
101489,0
101491,0
101492,0
101493,0
101496,0
101498,0
101499,0
101500,0
101501,0
101502,0
101505,0
101512,0
101518,0
101522,0
101525,0
101527,0
101528,0
101529,0
101530,0
101531,0
101532,0
101533,0
101534,0
101535,0
101537,0
101538,0
101540,0
101541,0
101543,0
101549,0
101550,0
101553,0
101557,0
101560,0
101561,0
101563,0
101564,0
101565,0
101572,0
101573,0
101575,0
101577,0
101578,0
101580,0
101581,0
101582,0
101584,0
101585,0
101589,0
101590,0
101591,0
101597,0
101599,0
101600,0
101602,0
101612,0
101613,0
101615,0
101616,0
101617,0
101618,0
101619,0
101620,0
101623,0
101624,0
101625,0
101626,0
101627,0
101630,0
101631,0
101633,0
101637,0
101641,0
101643,0
101646,0
101650,0
101651,0
101652,0
101653,0
101655,0
101658,0
101661,0
101662,0
101663,0
101665,0
101666,0
101667,0
101669,0
101674,0
101676,0
101682,0
101683,0
101684,0
101689,0
101690,0
101691,0
101692,0
101693,0
101694,0
101695,0
101696,0
101697,0
101699,0
101701,0
101702,0
101703,0
101704,0
101708,0
101711,0
101716,0
101722,0
101723,0
101724,0
101726,0
101727,0
101729,0
101730,0
101733,0
101734,0
101735,0
101738,0
101739,0
101744,0
101745,0
101747,0
101748,0
101749,0
101750,0
101751,0
101752,0
101753,0
101757,0
101758,0
101760,0
101761,0
101764,0
101765,0
101769,0
101771,0
101772,0
101774,0
101775,0
101777,0
101781,0
101782,0
101785,0
101786,0
101787,0
101788,0
101789,0
101791,0
101792,0
101795,0
101797,0
101804,0
101806,0
101812,0
101814,0
101815,0
101820,0
101822,0
101824,0
101825,0
101829,0
101832,0
101833,0
101835,0
101839,0
101847,0
101849,0
101851,0
101854,0
101856,0
101858,0
101866,0
101867,0
101868,1
101871,0
101873,0
101879,0
101880,0
101884,0
101886,0
101890,0
101891,0
101892,0
101893,0
101894,0
101895,0
101896,0
101900,0
101901,0
101902,0
101906,0
101908,0
101912,0
101914,0
101915,0
101916,0
101917,0
101921,0
101922,0
101923,0
101924,0
101927,0
101930,0
101931,0
101932,0
101934,0
101935,1
101937,0
101940,0
101943,0
101945,0
101948,0
101949,0
101950,0
101953,0
101954,0
101957,0
101958,0
101959,0
101960,0
101961,0
101963,0
101964,0
101967,0
101968,0
101969,0
101970,0
101972,0
101974,0
101978,0
101981,0
101982,0
101984,0
101985,0
101986,0
101987,0
101988,0
101989,0
101991,0
101992,0
101994,0
101995,0
101996,0
101998,0
102000,0
102003,0
102005,0
102007,0
102010,0
102012,0
102014,0
102015,0
102016,0
102017,0
102021,0
102022,0
102024,0
102025,0
102026,0
102027,0
102029,0
102032,0
102033,0
102034,0
102035,0
102040,0
102041,0
102043,0
102045,0
102049,0
102052,0
102053,0
102055,0
102056,0
102059,0
102061,0
102063,0
102064,0
102065,0
102068,0
102070,0
102074,0
102076,0
102077,0
102079,0
102083,0
102086,0
102087,0
102089,0
102091,0
102094,0
102097,0
102098,0
102099,0
102101,0
102102,0
102104,0
102106,0
102107,0
102108,0
102110,0
102111,0
102112,0
102114,0
102115,0
102119,0
102123,0
102127,0
102128,0
102130,0
102133,0
102135,0
102140,0
102142,0
102144,0
102145,0
102146,0
102147,0
102148,0
102149,0
102152,0
102154,0
102155,0
102156,0
102157,0
102158,0
102162,0
102166,0
102169,0
102170,0
102172,0
102173,0
102176,0
102178,0
102184,0
102187,0
102188,0
102189,0
102190,0
102191,0
102192,0
102193,0
102194,0
102197,0
102198,0
102200,0
102202,0
102206,0
102209,0
102212,0
102214,0
102215,0
102216,0
102217,0
102218,0
102220,0
102221,0
102225,0
102226,0
102230,0
102231,0
102235,0
102236,0
102238,0
102239,0
102241,0
102242,0
102243,0
102244,0
102245,0
102246,0
102248,0
102249,0
102252,0
102254,0
102258,0
102259,0
102260,0
102261,0
102262,0
102263,0
102265,0
102267,0
102268,0
102270,0
102276,0
102280,0
102282,0
102286,0
102287,0
102289,0
102290,0
102291,0
102292,0
102294,0
102295,0
102297,0
102299,0
102301,0
102302,0
102303,0
102304,0
102306,0
102307,0
102309,0
102311,0
102313,0
102314,0
102320,0
102322,0
102323,0
102325,0
102331,0
102332,0
102333,0
102334,0
102336,0
102337,0
102341,0
102343,0
102344,0
102345,0
102346,0
102350,0
102351,0
102354,0
102356,0
102358,0
102360,0
102361,0
102362,0
102363,0
102370,0
102375,0
102377,0
102379,0
102380,0
102383,0
102386,0
102390,0
102392,0
102393,0
102395,0
102397,0
102398,0
102400,0
102404,0
102405,0
102408,0
102409,0
102410,0
102412,0
102414,0
102415,0
102416,0
102418,0
102419,0
102421,0
102422,0
102424,0
102429,0
102432,0
102434,0
102435,0
102436,0
102438,0
102441,0
102445,0
102446,0
102447,0
102448,0
102449,0
102451,0
102452,0
102455,0
102456,0
102458,0
102459,0
102461,0
102462,0
102467,0
102469,0
102470,0
102471,0
102473,0
102478,0
102479,0
102483,0
102487,0
102488,0
102490,0
102491,0
102493,0
102495,0
102496,0
102497,0
102498,0
102500,0
102501,0
102502,0
102503,0
102506,0
102507,0
102508,0
102509,0
102510,0
102515,0
102517,0
102518,0
102519,0
102521,0
102524,0
102525,0
102526,0
102527,0
102530,0
102531,0
102532,0
102533,0
102534,0
102535,0
102536,0
102537,0
102538,0
102539,0
102540,0
102541,0
102545,0
102546,0
102548,0
102549,0
102550,0
102551,0
102554,0
102555,0
102558,0
102561,0
102563,0
102565,0
102566,0
102567,0
102570,0
102572,0
102574,0
102575,0
102576,0
102577,0
102580,0
102582,1
102584,0
102585,0
102586,0
102589,0
102590,0
102595,0
102598,0
102600,0
102602,0
102604,0
102607,0
102608,0
102609,0
102614,0
102615,0
102616,0
102620,0
102623,0
102624,0
102626,0
102627,0
102628,0
102629,0
102633,0
102634,0
102636,0
102640,0
102642,0
102643,0
102644,0
102645,0
102648,0
102649,0
102651,0
102652,0
102653,0
102655,0
102657,0
102658,0
102662,0
102663,0
102665,0
102666,0
102667,0
102669,0
102670,0
102671,0
102672,0
102673,0
102675,0
102677,0
102678,0
102681,0
102683,0
102686,0
102689,0
102692,0
102695,0
102696,0
102697,0
102699,0
102704,0
102705,0
102708,0
102710,0
102712,0
102713,0
102714,0
102717,0
102718,0
102719,0
102720,0
102723,0
102724,0
102726,0
102727,0
102728,0
102729,0
102733,0
102735,0
102736,0
102738,0
102739,0
102745,0
102747,0
102751,0
102752,0
102756,0
102757,0
102758,0
102760,0
102762,0
102763,0
102766,0
102768,0
102769,0
102770,0
102771,0
102774,0
102777,0
102778,0
102782,0
102783,0
102784,0
102785,0
102787,0
102789,0
102792,0
102794,0
102795,0
102796,0
102802,0
102804,0
102806,0
102808,0
102809,0
102812,0
102813,0
102817,0
102819,0
102820,0
102821,0
102823,0
102827,0
102828,0
102829,0
102838,0
102839,0
102840,0
102843,0
102844,0
102849,0
102851,0
102853,0
102854,0
102856,0
102857,0
102859,0
102860,0
102862,0
102864,0
102867,0
102870,0
102871,0
102873,0
102874,0
102876,0
102878,0
102879,0
102880,0
102881,0
102882,0
102883,0
102884,0
102885,0
102896,0
102902,1
102904,0
102911,0
102913,0
102915,0
102920,0
102921,0
102923,0
102924,0
102926,0
102928,0
102929,0
102930,0
102937,0
102938,0
102939,0
102940,0
102941,0
102953,0
102954,0
102956,0
102957,0
102958,0
102961,0
102962,0
102963,0
102964,0
102965,0
102966,0
102969,0
102973,0
102975,0
102976,0
102978,0
102979,0
102982,0
102984,0
102986,0
102991,0
102994,0
102995,0
102997,0
102998,0
103001,0
103003,0
103004,0
103005,0
103010,0
103011,0
103013,0
103014,0
103015,0
103019,0
103020,0
103022,0
103023,0
103025,0
103027,0
103030,0
103033,0
103037,0
103040,0
103041,0
103042,0
103045,0
103046,0
103048,0
103050,0
103052,0
103054,0
103056,0
103057,0
103060,0
103062,0
103064,0
103065,0
103066,0
103067,0
103068,0
103070,0
103072,0
103073,0
103074,0
103076,0
103078,0
103079,0
103081,0
103084,0
103086,0
103087,0
103088,0
103089,0
103091,0
103092,0
103093,0
103094,0
103095,0
103096,0
103098,0
103100,0
103101,0
103103,0
103105,0
103106,0
103107,0
103109,0
103110,0
103115,0
103118,0
103120,0
103121,0
103122,0
103123,0
103128,0
103130,0
103131,0
103134,0
103135,0
103136,0
103140,0
103142,0
103143,0
103145,0
103150,0
103152,0
103153,0
103156,0
103157,0
103159,0
103161,0
103162,0
103163,0
103164,0
103168,0
103172,0
103176,0
103177,0
103178,0
103182,0
103183,0
103184,0
103190,0
103192,0
103193,0
103196,0
103198,0
103204,0
103207,0
103210,0
103213,0
103218,0
103222,0
103223,0
103225,0
103227,0
103228,0
103229,0
103230,0
103231,0
103232,0
103233,0
103234,0
103235,0
103236,0
103240,0
103241,0
103242,0
103245,0
103247,0
103248,0
103249,0
103251,0
103252,0
103257,0
103259,0
103260,0
103261,0
103262,0
103263,0
103265,0
103266,0
103267,0
103268,0
103269,0
103270,0
103274,0
103277,0
103279,0
103284,0
103285,0
103286,0
103287,0
103290,0
103291,0
103292,0
103293,0
103297,0
103301,0
103302,0
103308,0
103309,0
103313,0
103314,0
103315,0
103316,0
103317,0
103318,0
103322,0
103324,0
103325,0
103328,0
103329,0
103330,0
103331,0
103336,0
103337,0
103338,0
103342,0
103344,0
103345,0
103346,0
103348,0
103349,0
103354,0
103359,0
103363,0
103364,0
103365,0
103370,0
103372,0
103374,0
103378,0
103379,0
103382,0
103383,0
103385,0
103387,0
103388,0
103389,0
103391,0
103392,0
103393,0
103395,0
103397,0
103399,0
103403,0
103407,0
103409,0
103412,0
103413,0
103414,0
103416,0
103417,0
103420,0
103422,0
103423,0
103426,0
103427,0
103428,0
103430,0
103431,0
103432,0
103433,0
103436,0
103441,0
103442,0
103445,0
103446,0
103448,0
103449,0
103455,0
103458,0
103461,0
103462,0
103464,0
103465,0
103466,0
103467,0
103469,0
103470,0
103472,0
103473,0
103474,0
103475,0
103478,0
103479,0
103482,0
103483,0
103485,1
103489,0
103490,0
103494,0
103495,0
103496,0
103497,0
103500,0
103502,0
103503,0
103504,0
103508,0
103513,0
103514,0
103515,0
103517,0
103518,0
103520,0
103521,0
103522,0
103523,0
103525,0
103526,0
103527,0
103528,0
103529,0
103530,0
103531,0
103534,0
103536,0
103538,0
103539,0
103541,1
103542,0
103544,0
103546,0
103547,0
103548,0
103550,0
103552,0
103553,0
103555,0
103556,0
103558,0
103560,0
103565,0
103566,0
103567,0
103569,0
103570,0
103571,0
103572,0
103573,0
103574,0
103576,0
103577,0
103578,0
103580,0
103581,0
103583,0
103585,0
103586,0
103588,0
103589,0
103591,0
103593,0
103595,0
103596,0
103597,0
103600,0
103601,0
103602,0
103603,0
103606,0
103612,0
103615,0
103616,0
103617,0
103620,0
103623,0
103624,0
103628,0
103629,0
103630,0
103633,0
103634,0
103635,0
103636,0
103640,0
103642,0
103648,0
103651,0
103654,0
103659,0
103660,0
103661,0
103662,0
103663,0
103664,0
103665,0
103669,0
103670,0
103673,0
103675,0
103676,0
103678,0
103679,0
103680,0
103683,0
103686,0
103687,0
103688,0
103689,0
103691,0
103696,0
103697,0
103698,0
103701,0
103708,0
103710,0
103715,0
103718,0
103719,0
103723,0
103728,0
103730,0
103732,0
103736,0
103739,0
103740,0
103741,0
103742,0
103744,0
103745,0
103747,0
103748,0
103749,0
103751,0
103752,0
103753,0
103754,0
103755,0
103757,0
103760,0
103761,0
103762,0
103764,0
103766,0
103767,0
103769,0
103770,0
103771,0
103773,0
103774,0
103777,0
103778,0
103779,0
103781,0
103782,0
103788,0
103789,0
103790,0
103791,0
103792,0
103793,0
103796,0
103798,0
103799,0
103800,0
103802,0
103804,0
